arxiv_id,year_group,n_files,n_chars,n_words,n_citations,cit_per_100_words,alpha_ratio,file_paths,word_stratum
2201.06857,2015,1,2789,396,17,4.292929292929292,0.9638854296388543,data/txt/2201.06857/01_Related_Work.txt,2
2201.07016,2015,1,2687,388,15,3.865979381443299,0.9749243406830955,data/txt/2201.07016/01_Related_Work.txt,2
2201.07051,2015,1,2430,372,14,3.763440860215054,0.9745314752522826,data/txt/2201.07051/01_RELATED_WORK.txt,2
2201.07112,2015,1,2796,395,10,2.5316455696202533,0.9718543046357616,data/txt/2201.07112/01_Related_Work.txt,2
2201.07126,2015,1,2777,416,11,2.644230769230769,0.976010101010101,data/txt/2201.07126/01_Related_Work.txt,2
2201.07224,2015,1,2522,367,11,2.997275204359673,0.9779208831646734,data/txt/2201.07224/01_Related_Work.txt,2
2201.07231,2015,1,2944,411,1,0.24330900243309003,0.9496170898831117,data/txt/2201.07231/01_Methodology_for_the_systematic_literature_review_SLR.txt,2
2201.07534,2015,1,2751,415,14,3.3734939759036147,0.9694267515923567,data/txt/2201.07534/01_Related_Work.txt,2
2201.07545,2015,1,2649,388,15,3.865979381443299,0.9671484888304862,data/txt/2201.07545/01_Related_Work.txt,2
2201.07615,2015,1,2637,400,7,1.7500000000000002,0.9781931464174455,data/txt/2201.07615/01_Related_work.txt,2
2201.07719,2015,1,2291,368,7,1.9021739130434785,0.9819214876033058,data/txt/2201.07719/01_Related_Work.txt,2
2201.07745,2015,1,2796,401,19,4.738154613466334,0.969847170590665,data/txt/2201.07745/01_Related_Work.txt,2
2201.07888,2015,1,2430,370,8,2.1621621621621623,0.9717761557177615,data/txt/2201.07888/01_Related_Work.txt,2
2201.08017,2015,1,2700,390,10,2.564102564102564,0.9806368330464716,data/txt/2201.08017/01_Related_work.txt,2
2201.08137,2015,1,2594,376,14,3.723404255319149,0.975,data/txt/2201.08137/01_Related_Work.txt,2
2201.08283,2015,1,2537,372,19,5.10752688172043,0.9731329690346083,data/txt/2201.08283/01_Related_work.txt,2
2201.08560,2015,1,2564,365,16,4.383561643835616,0.9685393258426966,data/txt/2201.08560/01_Background_and_Related_Work.txt,2
2201.08613,2015,1,2834,397,19,4.785894206549118,0.9713131313131314,data/txt/2201.08613/01_Related_Works.txt,2
2201.08662,2015,1,2448,370,11,2.9729729729729732,0.9765662362505978,data/txt/2201.08662/01_Related_Work.txt,2
2201.08802,2015,1,2582,356,13,3.651685393258427,0.9665924276169265,data/txt/2201.08802/01_Related_Work.txt,2
2201.08848,2015,1,2436,369,6,1.6260162601626018,0.9754571703561117,data/txt/2201.08848/01_Related_Work.txt,2
2201.08860,2015,1,2496,376,6,1.5957446808510638,0.9693396226415094,data/txt/2201.08860/01_Related_Work.txt,2
2201.08904,2015,1,2515,372,8,2.1505376344086025,0.9740380157626333,data/txt/2201.08904/01_Related_Work.txt,2
2201.08905,2015,1,2438,373,11,2.949061662198391,0.974903474903475,data/txt/2201.08905/01_Related_Work.txt,2
2201.09012,2015,1,2609,398,19,4.773869346733668,0.9733096085409253,data/txt/2201.09012/01_Related_Work.txt,2
2201.09048,2015,1,2637,380,14,3.684210526315789,0.9696969696969697,data/txt/2201.09048/01_Related_work.txt,2
2201.09139,2015,1,2805,365,20,5.47945205479452,0.9769975786924939,data/txt/2201.09139/01_Related_work.txt,2
2201.09189,2015,1,2780,395,9,2.278481012658228,0.9737936772046589,data/txt/2201.09189/01_Related_Work_and_Discussion.txt,2
2201.09202,2015,1,2752,412,18,4.368932038834951,0.9779567613395507,data/txt/2201.09202/01_Related_Work.txt,2
2201.09213,2015,1,2584,399,19,4.761904761904762,0.9779577147998201,data/txt/2201.09213/01_Related_Work.txt,2
2201.09398,2015,1,2651,386,13,3.3678756476683938,0.9746281714785652,data/txt/2201.09398/01_Related_Work.txt,2
2201.09579,2015,1,2340,355,10,2.8169014084507045,0.9720419370943585,data/txt/2201.09579/01_Related_Work.txt,2
2201.09802,2015,1,2757,388,15,3.865979381443299,0.9707724425887265,data/txt/2201.09802/01_Related_work.txt,2
2201.09833,2015,1,2552,412,12,2.912621359223301,0.9726218097447796,data/txt/2201.09833/01_Related_Work.txt,2
2201.10049,2015,1,2571,405,10,2.4691358024691357,0.9643998174349612,data/txt/2201.10049/01_Related_Works.txt,2
2201.10150,2015,1,2731,408,10,2.450980392156863,0.9683490162532079,data/txt/2201.10150/01_Related_Work.txt,2
2201.10348,2015,1,2453,355,32,9.014084507042254,0.9747545582047685,data/txt/2201.10348/01_Literature_Review.txt,2
2201.10531,2015,1,2586,371,21,5.660377358490567,0.974290780141844,data/txt/2201.10531/01_Related_Work.txt,2
2201.10707,2015,1,2755,393,16,4.071246819338422,0.9719430485762144,data/txt/2201.10707/01_Related_Work.txt,2
2201.10788,2015,1,2624,370,7,1.891891891891892,0.9730327144120248,data/txt/2201.10788/01_Related_Work.txt,2
2201.10980,2015,1,2595,373,10,2.680965147453083,0.9629794826048171,data/txt/2201.10980/01_Related_Work.txt,2
2201.10985,2015,1,2617,379,7,1.8469656992084433,0.9496141625056741,data/txt/2201.10985/01_Related_works.txt,2
2201.11181,2015,1,2526,371,18,4.8517520215633425,0.9752747252747253,data/txt/2201.11181/01_Related_Work.txt,2
2201.11204,2015,1,2455,369,18,4.878048780487805,0.9513822688274547,data/txt/2201.11204/01_Related_work.txt,2
2201.11250,2015,1,2785,379,7,1.8469656992084433,0.9763975155279503,data/txt/2201.11250/01_Related_Work_and_Conclusion.txt,2
2201.11278,2015,1,2492,371,11,2.964959568733154,0.9841343910405973,data/txt/2201.11278/01_RELATED_WORK.txt,2
2201.11370,2015,1,2418,372,14,3.763440860215054,0.9778420038535646,data/txt/2201.11370/01_Related_Work.txt,2
2201.11739,2015,1,2711,406,15,3.6945812807881775,0.9762521588946459,data/txt/2201.11739/01_Related_Work.txt,2
2201.11766,2015,1,2490,359,7,1.9498607242339834,0.9714553111839027,data/txt/2201.11766/01_Related_Work.txt,2
2201.11853,2015,1,2719,397,18,4.534005037783375,0.9700598802395209,data/txt/2201.11853/01_Related_Work.txt,2
2201.11972,2015,1,2744,410,8,1.951219512195122,0.9731572219855135,data/txt/2201.11972/01_Related_Work.txt,2
2201.11990,2015,1,2591,372,16,4.301075268817205,0.9584078711985689,data/txt/2201.11990/01_Related_Works.txt,2
2201.12163,2015,1,2709,415,10,2.4096385542168677,0.9826914755517092,data/txt/2201.12163/01_Related_Work.txt,2
2201.12186,2015,1,2589,380,7,1.8421052631578945,0.9813721035892776,data/txt/2201.12186/01_Related_Work.txt,2
2201.12249,2015,1,2468,360,8,2.2222222222222223,0.9702830188679246,data/txt/2201.12249/01_Related_work.txt,2
2201.12283,2015,1,2701,411,0,0.0,0.9518388791593695,data/txt/2201.12283/01_Related_Work.txt,2
2201.12300,2015,1,2579,356,8,2.247191011235955,0.974542206342117,data/txt/2201.12300/01_Related_Work.txt,2
2201.12469,2015,1,2695,381,15,3.937007874015748,0.9765258215962441,data/txt/2201.12469/01_Background_and_Related_Work.txt,2
2201.12507,2015,1,2973,409,15,3.6674816625916873,0.9682047305157038,data/txt/2201.12507/01_Related_Work.txt,2
2201.12522,2015,1,2726,414,6,1.4492753623188406,0.9693304535637149,data/txt/2201.12522/01_Related_work.txt,2
2201.12549,2015,1,2609,366,15,4.098360655737705,0.965929203539823,data/txt/2201.12549/01_Related_Work.txt,2
2201.12563,2015,1,2320,374,5,1.3368983957219251,0.9815762538382804,data/txt/2201.12563/01_Related_work.txt,2
2201.12793,2015,1,2538,375,7,1.866666666666667,0.9607933579335793,data/txt/2201.12793/01_Related_Work.txt,2
2201.13408,2015,1,2563,365,9,2.4657534246575343,0.9719583898688376,data/txt/2201.13408/01_Related_Work.txt,2
2202.00087,2015,1,3096,416,9,2.1634615384615383,0.9752901535005616,data/txt/2202.00087/01_Related_Works.txt,2
2202.00104,2015,1,2801,401,24,5.985037406483791,0.9832104832104832,data/txt/2202.00104/01_Related_Work.txt,2
2202.00259,2015,1,2802,390,28,7.179487179487179,0.9675060926076361,data/txt/2202.00259/01_Related_Work.txt,2
2202.00298,2015,1,2692,401,7,1.7456359102244388,0.9686956521739131,data/txt/2202.00298/01_Related_work.txt,2
2202.00500,2015,1,2559,366,8,2.185792349726776,0.9741730856366108,data/txt/2202.00500/01_Related_work.txt,2
2202.00528,2015,1,2831,398,16,4.0201005025125625,0.974025974025974,data/txt/2202.00528/01_Related_Work.txt,2
2202.00663,2015,1,2469,369,8,2.168021680216802,0.969639468690702,data/txt/2202.00663/01_Related_Work.txt,2
2202.00805,2015,1,2597,361,25,6.9252077562326875,0.9658344283837057,data/txt/2202.00805/01_Related_Work.txt,2
2202.00909,2015,1,2906,417,10,2.3980815347721824,0.9720670391061452,data/txt/2202.00909/01_RELATED_WORK.txt,2
2202.01117,2015,1,2929,412,15,3.640776699029126,0.9735491512041058,data/txt/2202.01117/01_Related_Work.txt,2
2202.01142,2015,1,2501,374,12,3.2085561497326207,0.9683278993945039,data/txt/2202.01142/01_Reading_List_Related_Work.txt,2
2202.01179,2015,1,2608,359,23,6.406685236768802,0.9653600729261622,data/txt/2202.01179/01_Related_Work.txt,2
2202.01454,2015,1,2617,404,15,3.7128712871287126,0.9762969588550984,data/txt/2202.01454/01_Related_Work.txt,2
2202.01478,2015,1,2698,378,12,3.1746031746031744,0.9799658994032395,data/txt/2202.01478/01_Related_Works.txt,2
2202.01534,2015,1,2755,415,7,1.6867469879518073,0.9756306113723814,data/txt/2202.01534/01_Related_Work.txt,2
2202.01721,2015,1,2390,355,10,2.8169014084507045,0.9736456808199122,data/txt/2202.01721/01_Related_Work.txt,2
2202.01879,2015,1,2558,382,11,2.8795811518324608,0.97765617875057,data/txt/2202.01879/01_Related_Work.txt,2
2202.01991,2015,1,2939,417,24,5.755395683453238,0.971183800623053,data/txt/2202.01991/01_Related_works.txt,2
2202.02005,2015,1,2708,410,22,5.365853658536586,0.9729845626072041,data/txt/2202.02005/01_Related_Work.txt,2
2202.02150,2015,1,2887,394,18,4.568527918781726,0.9786307874950534,data/txt/2202.02150/01_Related_work.txt,2
2202.02349,2015,1,2478,392,4,1.0204081632653061,0.9674017257909875,data/txt/2202.02349/01_Background_And_Related_Work.txt,2
2202.02679,2015,1,2787,413,14,3.389830508474576,0.9726315789473684,data/txt/2202.02679/01_Related_Work.txt,2
2202.02686,2015,1,2694,405,15,3.7037037037037033,0.97498921949116,data/txt/2202.02686/01_Related_Works.txt,2
2202.02901,2015,1,2793,407,17,4.176904176904177,0.9801816680429397,data/txt/2202.02901/01_Related_Work.txt,2
2202.02931,2015,1,2846,417,21,5.0359712230215825,0.9630981346309814,data/txt/2202.02931/01_Related_Work.txt,2
2202.02944,2015,1,2762,368,7,1.9021739130434785,0.9606859054788791,data/txt/2202.02944/01_Related_Works.txt,2
2202.03119,2015,1,3090,383,15,3.91644908616188,0.8613785136696188,data/txt/2202.03119/01_Related_Work.txt,2
2202.03183,2015,1,2731,386,21,5.4404145077720205,0.959493670886076,data/txt/2202.03183/01_Related_Work.txt,2
2202.03245,2015,1,2656,359,8,2.2284122562674096,0.9753353526611857,data/txt/2202.03245/01_Related_work.txt,2
2202.03347,2015,1,2891,403,26,6.451612903225806,0.9745729042510926,data/txt/2202.03347/01_Related_Work.txt,2
2202.03576,2015,1,2714,391,16,4.092071611253197,0.9808265871325096,data/txt/2202.03576/01_Related_Work.txt,2
2202.03670,2015,1,2595,369,21,5.691056910569105,0.9659442724458205,data/txt/2202.03670/01_Related_Work.txt,2
2202.03704,2015,1,2531,408,21,5.147058823529411,0.9655813953488372,data/txt/2202.03704/01_Related_Work.txt,2
2202.03759,2015,1,2627,391,9,2.3017902813299234,0.9812750780205083,data/txt/2202.03759/01_Related_Work.txt,2
2202.03967,2015,1,3045,403,20,4.962779156327544,0.9670288497564631,data/txt/2202.03967/01_RELATED_WORK.txt,2
2202.04132,2015,1,2523,384,11,2.864583333333333,0.9614491407338597,data/txt/2202.04132/01_Related_works.txt,2
2202.04145,2015,1,2655,403,13,3.225806451612903,0.9723076923076923,data/txt/2202.04145/01_Related_work.txt,2
2202.04427,2015,1,2868,413,11,2.663438256658596,0.9757379700768297,data/txt/2202.04427/01_Related_Work.txt,2
2202.04464,2015,1,2530,368,11,2.989130434782609,0.9761029411764706,data/txt/2202.04464/01_Related_Work.txt,2
2202.04893,2015,1,2655,387,13,3.359173126614987,0.9680992467877714,data/txt/2202.04893/01_Related_Work.txt,2
2202.04994,2015,1,2718,374,5,1.3368983957219251,0.9554222031718816,data/txt/2202.04994/01_Related_work.txt,2
2202.04996,2015,1,2961,414,12,2.898550724637681,0.9688109161793372,data/txt/2202.04996/01_Related_works.txt,2
2202.05182,2015,1,2653,402,7,1.7412935323383085,0.976148409893993,data/txt/2202.05182/01_Related_Work.txt,2
2202.05239,2015,1,2607,357,12,3.361344537815126,0.9620644022937803,data/txt/2202.05239/01_Related_Work.txt,2
2202.05352,2015,1,2844,408,11,2.696078431372549,0.974009900990099,data/txt/2202.05352/01_Related_Work.txt,2
2202.05465,2015,1,2925,398,23,5.778894472361809,0.9653696498054475,data/txt/2202.05465/01_Related_Work.txt,2
2202.05517,2015,1,2478,377,7,1.8567639257294428,0.9791567977261961,data/txt/2202.05517/01_Related_Work.txt,2
2202.05747,2015,1,2558,402,5,1.2437810945273633,0.9763121226196005,data/txt/2202.05747/01_Related_Work.txt,2
2202.05749,2015,1,2458,377,15,3.978779840848806,0.9776403425309229,data/txt/2202.05749/01_Related_Work.txt,2
2202.05834,2015,1,2650,376,25,6.648936170212766,0.9775086505190311,data/txt/2202.05834/01_Related_Work.txt,2
2202.05929,2015,1,2448,389,5,1.2853470437017995,0.9777023751817742,data/txt/2202.05929/01_Related_Work.txt,2
2202.06027,2015,1,2649,385,17,4.415584415584416,0.9769364664926022,data/txt/2202.06027/01_Related_Work.txt,2
2202.06157,2015,1,2599,380,8,2.1052631578947367,0.9735781459919391,data/txt/2202.06157/01_Background_and_Related_Work.txt,2
2202.06200,2015,1,2703,365,19,5.205479452054795,0.9742616033755275,data/txt/2202.06200/01_Related_work.txt,2
2202.06212,2015,1,2638,407,17,4.176904176904177,0.9660194174757282,data/txt/2202.06212/01_Related_Work.txt,2
2202.06401,2015,1,2776,416,18,4.326923076923077,0.9702181208053692,data/txt/2202.06401/01_Related_Work.txt,2
2202.06406,2015,1,2876,385,11,2.857142857142857,0.9644,data/txt/2202.06406/01_Related_Work.txt,2
2202.06473,2015,1,2700,413,12,2.9055690072639226,0.9751525719267655,data/txt/2202.06473/01_Related_Work.txt,2
2202.06555,2015,1,2608,369,7,1.8970189701897018,0.9657168299198575,data/txt/2202.06555/01_A_brief_literature_review_on_global_solution_methods.txt,2
2202.06568,2015,1,2937,417,11,2.6378896882494005,0.9711119905025722,data/txt/2202.06568/01_Related_Work.txt,2
2202.06596,2015,1,2260,395,2,0.5063291139240507,0.8464888405008165,data/txt/2202.06596/01_Related_Work.txt,2
2202.06819,2015,1,2674,388,18,4.639175257731959,0.9811077715757835,data/txt/2202.06819/01_Related_Work.txt,2
2202.06871,2015,1,2692,396,9,2.272727272727273,0.9628188499783831,data/txt/2202.06871/01_Related_Work.txt,2
2202.07068,2015,1,2447,357,11,3.081232492997199,0.9796208530805687,data/txt/2202.07068/01_Related_Work.txt,2
2202.07071,2015,1,2847,410,20,4.878048780487805,0.9717285945072698,data/txt/2202.07071/01_Related_Work.txt,2
2202.07088,2015,1,2526,372,8,2.1505376344086025,0.974050046339203,data/txt/2202.07088/01_Related_work.txt,2
2202.07281,2015,1,2444,362,5,1.3812154696132597,0.9746168582375478,data/txt/2202.07281/01_Related_Work.txt,2
2202.07808,2015,1,2614,369,23,6.233062330623306,0.9701754385964912,data/txt/2202.07808/01_RELATED_WORK.txt,2
2202.07844,2015,1,2391,366,11,3.0054644808743167,0.9784102060843964,data/txt/2202.07844/01_Related_Work.txt,2
2202.08029,2015,1,2552,389,14,3.5989717223650386,0.9668965517241379,data/txt/2202.08029/01_Related_Work.txt,2
2202.08035,2015,1,2257,361,3,0.8310249307479225,0.9576861274772362,data/txt/2202.08035/01_Related_Work.txt,2
2202.08174,2015,1,2657,374,11,2.941176470588235,0.9721980886185926,data/txt/2202.08174/01_Related_Work.txt,2
2202.08418,2015,1,2598,381,9,2.3622047244094486,0.9811659192825112,data/txt/2202.08418/01_2_Related_Works.txt,2
2202.08485,2015,1,2555,380,9,2.368421052631579,0.9812785388127854,data/txt/2202.08485/01_Related_Work.txt,2
2202.08625,2015,1,2451,388,12,3.0927835051546393,0.9098205854579793,data/txt/2202.08625/01_Related_Work.txt,2
2202.08779,2015,1,2209,361,11,3.0470914127423825,0.9823434991974318,data/txt/2202.08779/01_Related_Work.txt,2
2202.08791,2015,1,2651,380,13,3.421052631578948,0.9816272965879265,data/txt/2202.08791/01_Related_work.txt,2
2202.08793,2015,1,2750,411,10,2.4330900243309004,0.9817409766454352,data/txt/2202.08793/01_Related_work.txt,2
2202.08837,2015,1,2595,379,16,4.221635883905013,0.9799554565701559,data/txt/2202.08837/01_Related_Work.txt,2
2202.09136,2015,1,2523,381,7,1.837270341207349,0.9684014869888475,data/txt/2202.09136/01_Related_work.txt,2
2202.09305,2015,1,2402,358,12,3.35195530726257,0.9766990291262136,data/txt/2202.09305/01_Related_works.txt,2
2202.09446,2015,1,2544,383,21,5.483028720626632,0.9802933088909258,data/txt/2202.09446/01_Related_work.txt,2
2202.09755,2015,1,2571,386,15,3.8860103626943006,0.9845454545454545,data/txt/2202.09755/01_Related_Work.txt,2
2202.09784,2015,1,2429,373,12,3.2171581769436997,0.9691714836223507,data/txt/2202.09784/01_Related_Works.txt,2
2202.10000,2015,1,2810,392,13,3.316326530612245,0.978305362259517,data/txt/2202.10000/01_Related_Works.txt,2
2202.10141,2015,1,2644,388,12,3.0927835051546393,0.9810905892700088,data/txt/2202.10141/01_Related_Work.txt,2
2202.10320,2015,1,2916,402,10,2.4875621890547266,0.9802527646129542,data/txt/2202.10320/01_Related_Works.txt,2
2202.10335,2015,1,2678,390,19,4.871794871794872,0.9849397590361446,data/txt/2202.10335/01_Related_Work.txt,2
2202.10461,2015,1,2856,397,13,3.27455919395466,0.971049457177322,data/txt/2202.10461/01_Related_Works.txt,2
2202.10505,2015,1,2809,407,9,2.211302211302211,0.9771214642262895,data/txt/2202.10505/01_Related_Work.txt,2
2202.10523,2015,1,2666,410,15,3.6585365853658534,0.94971072541166,data/txt/2202.10523/01_RELATED_WORK.txt,2
2202.10546,2015,1,2420,374,9,2.406417112299465,0.9664396887159533,data/txt/2202.10546/01_Related_Work.txt,2
2202.10570,2015,1,2833,386,13,3.3678756476683938,0.9420408163265306,data/txt/2202.10570/01_Related_Work.txt,2
2202.10584,2015,1,2924,411,9,2.18978102189781,0.9737261146496815,data/txt/2202.10584/01_Related_Work.txt,2
2202.10816,2015,1,2750,403,13,3.225806451612903,0.977872340425532,data/txt/2202.10816/01_Related_Work.txt,2
2202.10824,2015,1,2879,415,13,3.132530120481928,0.9707910750507099,data/txt/2202.10824/01_Related_Work.txt,2
2202.10943,2015,1,2384,359,21,5.8495821727019495,0.982498784637822,data/txt/2202.10943/01_Related_Work.txt,2
2202.10947,2015,1,2635,391,16,4.092071611253197,0.9771328056288479,data/txt/2202.10947/01_Related_work.txt,2
2202.11086,2015,1,2340,355,12,3.3802816901408446,0.978585657370518,data/txt/2202.11086/01_Background_and_Related_Work.txt,2
2202.11136,2015,1,2855,404,13,3.217821782178218,0.9793772745653053,data/txt/2202.11136/01_Related_Work.txt,2
2202.11372,2015,1,2474,362,18,4.972375690607735,0.9742750233863424,data/txt/2202.11372/01_Related_Work.txt,2
2202.11384,2015,1,2703,401,11,2.7431421446384037,0.9732412602503236,data/txt/2202.11384/01_Related_Work.txt,2
2202.11742,2015,1,2592,362,25,6.906077348066299,0.9721854304635762,data/txt/2202.11742/01_Related_work.txt,2
2202.11921,2015,1,2584,363,19,5.234159779614325,0.9592379264510412,data/txt/2202.11921/01_Related_works.txt,2
2202.11999,2015,1,2456,370,10,2.7027027027027026,0.9838018103858981,data/txt/2202.11999/01_Related_Work.txt,2
2202.12081,2015,1,2469,360,10,2.7777777777777777,0.9811587376354216,data/txt/2202.12081/01_Related_Works.txt,2
2202.12233,2015,1,2738,376,23,6.117021276595745,0.9364548494983278,data/txt/2202.12233/01_Related_work.txt,2
2202.12246,2015,1,2924,405,17,4.197530864197531,0.9768718149745198,data/txt/2202.12246/01_Related_work_in_NLP.txt,2
2202.12457,2015,1,2807,416,11,2.644230769230769,0.9721645201495638,data/txt/2202.12457/01_Related_work.txt,2
2202.12592,2015,1,2538,394,11,2.7918781725888326,0.970311027332705,data/txt/2202.12592/01_Related_Work.txt,2
2202.12773,2015,1,2890,410,8,1.951219512195122,0.9086460032626428,data/txt/2202.12773/01_Related_Work.txt,2
2202.12951,2015,1,2920,390,19,4.871794871794872,0.9334140435835351,data/txt/2202.12951/01_Related_work.txt,2
2202.12997,2015,1,2606,382,17,4.450261780104712,0.9755555555555555,data/txt/2202.12997/01_Related_work.txt,2
2202.13076,2015,1,2518,368,15,4.076086956521739,0.9709811146936895,data/txt/2202.13076/01_Related_Work.txt,2
2202.13134,2015,1,2656,365,16,4.383561643835616,0.9565783760312636,data/txt/2202.13134/01_Related_Work.txt,2
2202.13140,2015,1,2590,372,11,2.956989247311828,0.9757738896366084,data/txt/2202.13140/01_Related_Work.txt,2
2202.13170,2015,1,2795,402,17,4.228855721393035,0.972210700953961,data/txt/2202.13170/01_Related_Work.txt,2
2202.13197,2015,1,2605,379,6,1.58311345646438,0.9695454545454546,data/txt/2202.13197/01_Related_Work.txt,2
2202.13203,2015,1,2585,382,20,5.2356020942408374,0.9696699375557538,data/txt/2202.13203/01_Related_Works.txt,2
2202.13277,2015,1,2469,368,19,5.163043478260869,0.9595484477892756,data/txt/2202.13277/01_Related_Works.txt,2
2202.13351,2015,1,2470,368,8,2.1739130434782608,0.9697113109323237,data/txt/2202.13351/01_Related_work.txt,2
2202.13352,2015,1,2654,370,15,4.054054054054054,0.9651112080244222,data/txt/2202.13352/01_Related_Work.txt,2
2202.13381,2015,1,2422,367,11,2.997275204359673,0.9757163671685284,data/txt/2202.13381/01_Related_Works.txt,2
2202.13408,2015,1,2600,365,13,3.5616438356164384,0.9720342805593144,data/txt/2202.13408/01_Related_Work.txt,2
2202.13418,2015,1,2908,404,32,7.920792079207921,0.975448168355417,data/txt/2202.13418/01_Related_work.txt,2
2202.13419,2015,1,2685,388,17,4.381443298969072,0.9673679690854444,data/txt/2202.13419/01_Related_Work.txt,2
2202.13450,2015,1,2429,357,4,1.1204481792717087,0.9698736637512148,data/txt/2202.13450/01_Related_Works.txt,2
2202.13473,2015,1,2540,375,13,3.4666666666666663,0.9693924166285975,data/txt/2202.13473/01_Related_Work.txt,2
2202.13510,2015,1,2621,369,13,3.523035230352303,0.9762637362637363,data/txt/2202.13510/01_Related_Work.txt,2
2202.13529,2015,1,2421,355,13,3.6619718309859155,0.9731285988483686,data/txt/2202.13529/01_Related_Work.txt,2
2202.13556,2015,1,2551,362,22,6.077348066298343,0.9713004484304932,data/txt/2202.13556/01_RELATED_WORK.txt,2
2202.13605,2015,1,2420,362,10,2.7624309392265194,0.9787131107885825,data/txt/2202.13605/01_Related_Work.txt,2
2202.13995,2015,1,2665,394,10,2.5380710659898478,0.9534679543459175,data/txt/2202.13995/01_Related_Work.txt,2
2202.14018,2015,1,2492,369,12,3.2520325203252036,0.9789621318373072,data/txt/2202.14018/01_Related_work.txt,2
2203.00001,2015,1,2426,364,5,1.3736263736263736,0.970048309178744,data/txt/2203.00001/01_Related_Work.txt,2
2203.00192,2015,1,2642,410,11,2.682926829268293,0.9746779209240337,data/txt/2203.00192/01_Related_Work.txt,2
2203.00210,2015,1,2852,405,23,5.679012345679013,0.9665457476823861,data/txt/2203.00210/01_Related_Work.txt,2
2203.00242,2015,1,2738,386,18,4.66321243523316,0.953144786829886,data/txt/2203.00242/01_Related_Work.txt,2
2203.00357,2015,1,3033,416,14,3.3653846153846154,0.975609756097561,data/txt/2203.00357/01_Related_Work.txt,2
2203.00591,2015,1,2497,369,0,0.0,0.9702970297029703,data/txt/2203.00591/01_LITERATURE_REVIEW.txt,2
2203.00647,2015,1,2432,398,14,3.5175879396984926,0.9791363415817564,data/txt/2203.00647/01_Related_Work.txt,2
2203.00733,2015,1,2382,363,10,2.7548209366391188,0.9739429695181907,data/txt/2203.00733/01_Related_Works.txt,2
2203.00748,2015,1,3048,417,17,4.07673860911271,0.9653092006033183,data/txt/2203.00748/01_Related_Works.txt,2
2203.00875,2015,1,2900,412,24,5.825242718446602,0.9684293606945541,data/txt/2203.00875/01_RELATED_WORK.txt,2
2203.00955,2015,1,2636,392,11,2.806122448979592,0.9466903598400711,data/txt/2203.00955/01_Related_works.txt,2
2203.01190,2015,1,2802,390,19,4.871794871794872,0.9697465249386754,data/txt/2203.01190/01_Related_Work.txt,2
2203.01538,2015,1,2620,391,19,4.859335038363171,0.9791574279379157,data/txt/2203.01538/01_Related_Work.txt,2
2203.01665,2015,1,2623,382,11,2.8795811518324608,0.9805481874447391,data/txt/2203.01665/01_Related_Works.txt,2
2203.01666,2015,1,2948,388,19,4.896907216494846,0.972662440570523,data/txt/2203.01666/01_Related_Work.txt,2
2203.01864,2015,1,2991,416,9,2.1634615384615383,0.9664978574211142,data/txt/2203.01864/01_Prior_Work.txt,2
2203.01903,2015,1,2756,378,16,4.232804232804233,0.9784142797841427,data/txt/2203.01903/01_Related_Work.txt,2
2203.01929,2015,1,2997,413,13,3.14769975786925,0.9568932038834952,data/txt/2203.01929/01_Related_Work.txt,2
2203.02051,2015,1,2544,366,15,4.098360655737705,0.9659555152065366,data/txt/2203.02051/01_Related_Work.txt,2
2203.02156,2015,1,2579,356,17,4.775280898876404,0.9753086419753086,data/txt/2203.02156/01_Related_Work.txt,2
2203.02167,2015,1,2839,390,29,7.435897435897436,0.9696847210994342,data/txt/2203.02167/01_Related_Work.txt,2
2203.02485,2015,1,2680,400,12,3.0,0.9656538969616909,data/txt/2203.02485/01_Related_work.txt,2
2203.02505,2015,1,2176,362,5,1.3812154696132597,0.912800447177194,data/txt/2203.02505/01_Connection_to_existing_approaches.txt,2
2203.02536,2015,1,2302,363,9,2.479338842975207,0.9744506898313745,data/txt/2203.02536/01_Related_Work.txt,2
2203.02616,2015,1,2806,397,13,3.27455919395466,0.9727722772277227,data/txt/2203.02616/01_Related_Work.txt,2
2203.02638,2015,1,2741,405,10,2.4691358024691357,0.9712199312714777,data/txt/2203.02638/01_Related_Work.txt,2
2203.03017,2015,1,2779,387,9,2.3255813953488373,0.9753858990404672,data/txt/2203.03017/01_Related_Work.txt,2
2203.03021,2015,1,2733,381,24,6.299212598425196,0.9774436090225563,data/txt/2203.03021/01_Related_Work.txt,2
2203.03072,2015,1,2519,362,14,3.867403314917127,0.9677864703175334,data/txt/2203.03072/01_Related_Work.txt,2
2203.03078,2015,1,2710,389,17,4.370179948586118,0.9556503198294243,data/txt/2203.03078/01_Related_Work.txt,2
2203.03100,2015,1,2544,375,9,2.4,0.9789762340036563,data/txt/2203.03100/01_Related_Work.txt,2
2203.03327,2015,1,2585,356,11,3.089887640449438,0.9697912039093736,data/txt/2203.03327/01_Related_work.txt,2
2203.03431,2015,1,2884,405,16,3.950617283950617,0.9461883408071748,data/txt/2203.03431/01_Related_Work_Datasets.txt,2
2501.00693,2025,1,2896,376,16,4.25531914893617,0.981967855742846,data-2025/txt/2501.00693/01_Related_Works.txt,2
2501.00734,2025,1,2764,374,9,2.406417112299465,0.978705636743215,data-2025/txt/2501.00734/01_Related_Works.txt,2
2501.00822,2025,1,2904,397,8,2.0151133501259446,0.9705882352941176,data-2025/txt/2501.00822/01_Related_work.txt,2
